item_ID,title,original_language,runtime,release_date,budget,revenue,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Foreign,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
24,Kill Bill: Vol. 1,en,111.0,2003-10-10,30000000,180949000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Sweet Sixteen,en,106.0,2002-05-21,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Man of Marble,pl,165.0,1977-02-25,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
605,The Matrix Revolutions,en,129.0,2003-11-05,150000000,424988211.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
508,Love Actually,en,135.0,2003-09-07,40000000,244931766.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1702,Death Machine,en,117.0,1994-12-23,0,1422749.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4823,Final Analysis,en,117.0,1992-02-07,0,28590665.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
780,The Passion of Joan of Arc,fr,110.0,1928-04-21,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
234,The Cabinet of Dr. Caligari,de,78.0,1920-02-25,18000,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
899,Broken Blossoms,en,90.0,1919-05-13,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2297,Kafka,en,98.0,1991-11-15,11000000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
951,Kindergarten Cop,en,111.0,1990-12-21,15000000,201957688.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,Battle Royale,ja,114.0,2000-12-16,4500000,25000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3681,What's New Pussycat?,en,108.0,1965-06-22,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
898,Birdman of Alcatraz,en,147.0,1962-07-03,2650000,3100000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Aguirre: The Wrath of God,de,93.0,1972-12-29,92000,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
648,Beauty and the Beast,fr,96.0,1946-10-29,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3089,Red River,en,133.0,1948-08-26,3000000,9012000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
916,Bullitt,en,113.0,1968-10-17,5500000,42300873.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31685,The Hunchback of Notre Dame,en,116.0,1939-12-29,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3062,42nd Street,en,89.0,1933-02-02,439000,2281000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
81,Nausicaä of the Valley of the Wind,ja,117.0,1984-03-11,1000000,3301446.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616,The Last Samurai,en,154.0,2003-12-05,140000000,456758981.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
587,Big Fish,en,125.0,2003-12-25,70000000,122919055.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1792,Stuck on You,en,118.0,2003-12-10,55000000,33828318.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,Girl with a Pearl Earring,en,101.0,2003-08-31,0,31466789.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
122,The Lord of the Rings: The Return of the King,en,201.0,2003-12-01,94000000,1118888979.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2289,Cold Mountain,en,154.0,2003-12-24,79000000,173013509.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,The Men,en,85.0,1950-07-20,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Mon oncle,fr,110.0,1958-05-10,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Monsieur  Hulot's Holiday,fr,84.0,1953-02-26,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3088,My Darling Clementine,en,97.0,1946-12-03,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
405,La Strada,it,104.0,1954-07-16,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,The Butterfly Effect,en,113.0,2004-01-22,13000000,96060858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1278,The Dreamers,en,115.0,2003-09-01,15000000,15121165.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
337,Monsieur Ibrahim,fr,94.0,2003-12-03,0,11576431.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"Good bye, Lenin!",de,121.0,2003-02-09,4800000,79384880.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,Hidalgo,en,136.0,2004-03-05,100000000,108103450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1586,Secret Window,en,96.0,2004-03-12,40000000,92913171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
924,Dawn of the Dead,en,101.0,2004-03-19,28000000,102356381.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
553,Dogville,da,178.0,2003-05-19,10000000,16680836.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
923,Dawn of the Dead,en,127.0,1978-09-02,650000,55000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3591,One Million Years B.C.,en,100.0,1966-12-01,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,Young Adam,en,93.0,2003-09-26,6400000,2500000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
502,Fail-Safe,en,112.0,1964-10-07,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1373,The Discovery of Heaven,en,127.0,2001-10-01,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
204,The Wages of Fear,fr,147.0,1953-04-22,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1394,Nostalgia,ru,120.0,1983-05-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,The Soft Skin,fr,119.0,1964-05-05,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
222,Berlin: Symphony of a Great City,de,69.0,1927-09-23,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1059,The Hidden Fortress,ja,139.0,1958-12-28,0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,Shock,en,95.0,1977-08-12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7090,Ken Park,en,97.0,2002-08-31,1300000,447741.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,A Bridge Too Far,en,175.0,1977-06-15,22000000,50750000.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
203,Mean Streets,en,110.0,1973-10-02,500000,3000000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Grill Point,de,111.0,2002-02-12,600000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Frankenstein Unbound,en,82.0,1990-11-02,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
48385,Indestructible Man,en,72.0,1956-03-24,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1994,The Most Dangerous Game,en,63.0,1932-09-16,200000,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
435,The Day After Tomorrow,en,124.0,2004-05-26,125000000,544272402.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
673,Harry Potter and the Prisoner of Azkaban,en,141.0,2004-05-31,130000000,789804554.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
246,Zatoichi,ja,111.0,2003-09-06,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46976,Wish You Were Here,en,92.0,1987-07-24,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
662,La Jetée,fr,28.0,1962-02-16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3019,Dr. Jekyll and Mr. Hyde,en,98.0,1931-12-31,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
594,The Terminal,en,128.0,2004-06-17,60000000,219417255.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8981,Dear Frankie,en,105.0,2004-05-18,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1944,The Door in the Floor,en,111.0,2004-07-18,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Two Brothers,en,109.0,2004-04-07,74500000,62172050.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2334,Taxi 3,fr,82.0,2003-01-29,14500000,65497208.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,The Butcher,fr,90.0,1970-02-27,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1777,Fahrenheit 9/11,en,122.0,2004-06-25,6000000,119114517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,The Bourne Supremacy,en,108.0,2004-07-23,75000000,288500217.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
314,Catwoman,en,104.0,2004-07-22,100000000,82102379.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69526,The Assassination Bureau,en,110.0,1969-03-09,0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6947,The Village,en,108.0,2004-07-30,60000000,256697520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2003,Anatomy of Hell,en,88.0,2004-01-28,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,The Motorcycle Diaries,es,126.0,2004-02-06,0,16756372.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Finding Neverland,en,106.0,2004-10-17,25000000,116766556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,National Treasure,en,131.0,2004-11-19,100000000,347451894.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
140,Bad Education,es,106.0,2004-03-19,5000000,40266982.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2288,Closer,en,104.0,2004-12-01,27000000,115505027.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
163,Ocean's Twelve,en,125.0,2004-12-09,110000000,362744280.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3060,The Big Parade,en,151.0,1925-11-05,245000,22000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1405,Greed,en,140.0,1924-12-04,546883,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
905,Pandora's Box,de,109.0,1929-01-30,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4558,Orpheus,fr,95.0,1950-09-29,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
800,Los Olvidados,es,85.0,1950-11-09,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Murder She Said,en,87.0,1961-01-01,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4025,The Prize,en,134.0,1963-12-25,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3763,Onibaba,ja,103.0,1964-11-21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,Dont Look Back,en,96.0,1967-05-17,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
839,Duel,en,74.0,1972-10-01,450000,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5618,"Cousin, Cousine",fr,95.0,1975-11-19,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1835,"Farewell, My Lovely",en,95.0,1975-08-08,2500000,2000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
232,Rumble Fish,en,94.0,1983-10-20,10000000,2494480.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30707,Star 80,en,103.0,1983-11-11,0,6472990.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,The Ewok Adventure,en,96.0,1985-02-13,3000000,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1483,Begotten,en,78.0,1990-04-30,33000,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31696,A Kiss Before Dying,en,95.0,1991-04-26,0,15429177.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8983,Felidae,de,82.0,1994-11-03,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1283,"Torrente, the Dumb Arm of the Law",es,97.0,1998-03-13,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,"Bang, Boom, Bang",de,110.0,1999-08-26,2888030,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,Running Out of Time,cn,93.0,1999-09-23,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
919,Blood: The Last Vampire,en,48.0,2000-11-18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,Herr Lehmann,de,105.0,2003-10-01,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,A Very Long Engagement,fr,133.0,2004-10-26,47000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,Spanglish,en,130.0,2004-12-17,80000000,55041367.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,The Chorus,fr,96.0,2004-03-17,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,The Yes Men,en,80.0,2003-09-07,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,As It Is in Heaven,sv,132.0,2004-09-03,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1126,In My Father's Den,en,126.0,2004-06-11,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4896,Muxmäuschenstill,de,90.0,2004-01-28,40000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Chimes at Midnight,en,115.0,1965-12-22,800,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
70,Million Dollar Baby,en,132.0,2004-12-15,30000000,216763646.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,3-Iron,ko,88.0,2004-10-15,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2567,The Aviator,en,170.0,2004-12-17,116000000,102000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Summer Storm,de,98.0,2004-09-02,2700000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,The White Sound,de,107.0,2001-12-31,250000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661,The Marriage of Maria Braun,de,116.0,1979-02-20,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7454,The Bunker,en,95.0,2001-09-14,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41569,The Nomi Song,en,98.0,2004-03-23,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2926,The Three Musketeers,en,105.0,1973-12-11,0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,Five Times Two,fr,90.0,2004-09-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4235,The Sicilian Clan,fr,125.0,1969-12-01,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Walk on Water,he,103.0,2004-02-05,1400000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,Godzilla vs. Mechagodzilla II,ja,108.0,1993-12-11,9500000,0.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1918,Or (My Treasure),he,95.0,2004-09-09,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,Elevator to the Gallows,fr,88.0,1958-01-29,0,263404.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1589,The Boys from County Clare,en,91.0,2003-09-12,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
540,D.E.B.S.,en,91.0,2004-01-21,3500000,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Knockin' on Heaven's Door,de,87.0,1997-02-20,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,City of Hope,en,129.0,1991-10-11,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,The Bridge,de,103.0,1959-10-21,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1895,Star Wars: Episode III - Revenge of the Sith,en,140.0,2005-05-17,113000000,850000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,Madagascar,en,86.0,2005-05-25,75000000,532680671.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,Batman Begins,en,140.0,2005-06-10,150000000,374218673.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,The Edukators,de,127.0,2004-10-25,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,The Island,en,136.0,2005-07-20,126000000,162949164.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1665,Last Days,en,96.0,2005-05-13,0,1928985.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Broken Flowers,en,105.0,2005-05-17,10000000,45742101.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6957,The 40 Year Old Virgin,en,116.0,2005-08-11,26000000,109449237.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1917,Who Killed Bambi?,fr,126.0,2003-12-24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1676,Will Penny,en,110.0,1967-12-19,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2125,Wedlock,en,101.0,1991-05-10,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1947,An Unfinished Life,en,108.0,2005-09-09,30000000,18618284.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Oliver Twist,en,130.0,2005-09-23,50000000,42093706.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
647,Final Fantasy VII: Advent Children,ja,101.0,2005-07-14,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,Cockles and Muscles,fr,93.0,2005-03-30,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,The Curse of the Were-Rabbit,en,85.0,2005-09-04,30000000,192452832.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3527,Don't Come Knocking,en,123.0,2005-05-19,11000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41566,New York Doll,en,75.0,2005-01-01,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,Saw II,en,92.0,2005-10-28,4000000,152925093.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2313,Prime,en,102.0,2005-09-21,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,Jarhead,en,125.0,2005-11-04,72000000,96889998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5620,Count Dracula,en,98.0,1970-04-03,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,Syriana,en,128.0,2005-11-23,50000000,94000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
674,Harry Potter and the Goblet of Fire,en,157.0,2005-11-05,150000000,895921036.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69,Walk the Line,en,136.0,2005-09-13,28000000,186438883.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
546,Transamerica,en,103.0,2005-12-23,1000000,13350369.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,Yesterday,zu,96.0,2004-09-03,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,Hostel,en,94.0,2005-01-06,4800000,80578934.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2455,Confidentially Yours,fr,110.0,1983-08-10,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,Sophie Scholl: The Final Days,de,117.0,2005-02-13,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17,The Dark,en,87.0,2006-01-26,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
292,Dave Chappelle's Block Party,en,100.0,2005-09-12,3000000,11718595.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1544,Imagine Me & You,en,93.0,2005-02-01,0,2455831.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
950,Ice Age: The Meltdown,en,91.0,2006-03-23,80000000,660940780.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1967,Ask the Dust,en,117.0,2006-02-02,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,Lights in the Dusk,fi,78.0,2006-02-03,1380000,1615018.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Lucky Number Slevin,en,110.0,2006-02-24,27000000,56308881.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
84954,Secrets of a Soul,de,97.0,1926-03-24,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
588,Silent Hill,en,125.0,2006-04-21,50000000,97607453.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1416,The Coast Guard,ko,96.0,2002-11-22,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
920,Cars,en,117.0,2006-06-08,120000000,461983149.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,The Devil Wears Prada,en,109.0,2006-06-30,35000000,326551094.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
58,Pirates of the Caribbean: Dead Man's Chest,en,151.0,2006-06-20,200000000,1065659812.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,Summer in Berlin,de,105.0,2005-09-09,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,Stranger Than Fiction,en,113.0,2006-09-09,30000000,53653224.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2805,Tears of the Black Tiger,th,110.0,2000-10-05,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1249,Hollywoodland,en,126.0,2006-08-31,0,16803753.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1381,The Fountain,en,96.0,2006-09-06,35000000,15304890.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
300,The Science of Sleep,fr,105.0,2006-02-11,6000000,9524340.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1717,All the King's Men,en,125.0,2006-09-10,55000000,9450897.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4643,The Guardian,en,139.0,2006-09-28,70000000,55011732.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,The Departed,en,151.0,2006-10-05,90000000,289847354.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3593,Dr. Cyclops,en,76.0,1940-04-09,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,en,97.0,2006-01-01,1000000,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,The Elementary Particles,de,105.0,2006-02-10,6000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1378,Shortbus,en,101.0,2006-05-20,2000000,5179037.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
