user_ID,item_ID,rating
142957,24,3.5
142957,1124,5.0
142957,1945,4.0
142957,590,4.0
142957,455,3.5
142957,553,4.0
142957,2359,4.0
142957,4499,3.0
142957,457,5.0
142957,1422,3.5
142957,3082,4.0
142957,45722,3.0
142957,41566,4.5
142957,48780,4.0
142957,1608,5.0
142957,2021,3.0
142957,2002,4.0
142957,1620,3.5
142957,344,2.0
142957,950,4.0
143127,2011,2.0
143127,4973,2.5
143127,5064,3.0
143127,300,4.0
143127,1608,3.0
143127,17,4.0
143127,1073,2.5
143127,303,2.5
143127,30707,3.5
143127,3489,2.5
143127,1377,2.0
143127,2269,2.5
143127,3081,3.0
143127,916,3.0
143127,1394,2.0
143127,1641,2.0
143127,150,2.5
143127,1810,3.0
143127,648,2.0
143127,262,3.0
143127,236,2.0
143311,54272,2.5
143311,593,3.0
143311,471,4.5
143311,94959,2.5
143311,2118,2.5
143311,3033,2.0
143311,922,3.0
143311,300,3.0
143311,51540,3.5
143311,1377,2.5
143311,2108,2.5
143311,475,2.5
143311,428,2.5
143311,2193,2.0
143311,333,1.5
143311,2662,2.5
143311,1923,2.5
143311,1566,2.0
143311,3981,2.5
143311,466,2.5
143311,805,2.5
144196,1653,3.0
144196,3052,2.0
144196,1639,2.0
144196,2023,2.5
144196,16,4.0
144196,339,2.5
144196,454,2.5
144196,319,3.5
144196,2395,4.5
144196,93840,4.0
144196,1620,3.0
144196,1957,3.0
144196,1387,4.0
144196,2428,2.5
144196,8665,3.0
144196,4011,3.5
144196,44191,4.0
144196,2722,2.5
144196,2105,2.0
144196,317,2.0
144196,2108,4.0
144405,253,2.5
144405,1265,4.0
144405,3638,3.5
144405,1573,3.0
144405,1367,2.0
144405,1566,2.5
144405,1375,2.0
144405,225,2.0
144405,3683,3.5
144405,1608,3.0
144405,434,2.0
144405,4896,3.0
144405,257,2.0
144405,2082,2.0
144405,5481,4.0
144405,232,3.0
144405,551,3.0
144405,2722,1.5
144405,307,3.5
144405,1923,3.5
144405,105,2.0
144834,4034,3.0
144834,1090,4.0
144834,2115,4.0
144834,608,4.0
144834,1380,2.5
144834,170,4.5
144834,2694,1.5
144834,198,2.5
144834,2300,4.5
144834,1909,2.5
144834,3638,3.5
144834,832,3.0
144834,293,3.5
144834,4558,3.0
144834,920,1.0
144834,426,2.5
144834,1591,2.5
144834,778,3.5
144834,2072,3.5
144834,2193,2.0
144834,546,2.0
144983,3033,3.0
144983,3052,4.0
144983,1957,5.0
144983,489,3.0
144983,788,3.0
144983,145,4.0
144983,2395,4.0
144983,170,4.0
144983,1584,5.0
144983,1124,4.0
144983,2108,3.0
144983,587,4.0
144983,225,2.0
144983,2088,1.0
144983,671,4.0
144983,293,5.0
144983,1387,3.0
144983,543,3.0
144983,2699,3.0
144983,1250,4.0
144983,405,2.0
145228,1059,5.0
145228,750,4.0
145228,380,3.0
145228,2,2.0
145228,1587,1.0
145228,605,1.0
145228,1262,4.0
145228,2067,2.0
145228,2371,3.0
145228,2115,1.0
145228,1958,1.0
145228,2539,3.0
145228,4025,4.0
145228,267,1.0
145228,4857,3.0
145228,26,5.0
145228,4993,5.0
145228,4886,4.0
145228,1485,4.0
145228,919,3.0
145228,2890,4.0
145498,454,3.5
145498,44191,3.0
145498,24,3.5
145498,955,3.5
145498,4701,3.0
145498,46578,3.0
145498,5995,2.5
145498,173,3.0
145498,49530,3.5
145498,1587,3.5
145498,260,4.0
145498,33166,2.5
145498,440,3.0
145498,45722,2.5
145498,2018,3.0
145498,383,2.5
145498,913,3.0
145498,1282,3.5
145498,1920,3.0
145498,497,3.0
145498,1997,3.5
146183,902,5.0
146183,46578,4.0
146183,502,1.0
146183,3527,5.0
146183,63859,4.0
146183,249,4.0
146183,1394,5.0
146183,551,4.0
146183,605,3.0
146183,2046,3.5
146183,648,4.0
146183,1957,3.0
146183,4148,4.0
146183,1380,2.0
146183,342,5.0
146183,70,1.0
146183,2094,2.0
146183,2567,3.0
146183,1126,2.0
146183,5,3.5
146183,4641,4.5
146185,5618,4.0
146185,5528,3.0
146185,1702,2.0
146185,1127,3.0
146185,315,1.0
146185,3578,2.0
146185,3175,4.0
146185,318,5.0
146185,158,2.0
146185,1955,4.0
146185,2302,3.0
146185,1387,5.0
146185,316,2.0
146185,1645,2.0
146185,2118,3.0
146185,20,1.0
146185,1213,5.0
146185,924,5.0
146185,303,3.0
146185,457,4.0
146185,338,2.0
146263,2115,3.0
146263,2528,3.0
146263,3081,3.0
146263,6957,1.0
146263,8984,2.5
146263,1268,2.0
146263,594,3.0
146263,3033,2.0
146263,56949,3.0
146263,709,2.0
146263,276,2.0
146263,500,2.0
146263,344,2.0
146263,2046,2.0
146263,799,3.0
146263,616,2.0
146263,2989,2.0
146263,160,1.0
146263,2139,3.0
146263,2,3.0
146263,802,3.0
146665,2105,3.5
146665,6537,2.0
146665,7346,1.5
146665,303,2.0
146665,1249,3.0
146665,21,3.0
146665,1103,4.0
146665,315,1.5
146665,46976,3.0
146665,1266,3.5
146665,2067,4.0
146665,1644,0.5
146665,1967,3.0
146665,919,3.0
146665,2143,4.0
146665,4728,3.0
146665,150,3.0
146665,1958,2.5
146665,608,4.0
146665,260,5.0
146665,234,2.0
146816,180,4.0
146816,95,3.5
146816,955,5.0
146816,1831,2.5
146816,553,4.5
146816,440,3.5
146816,543,3.5
146816,3089,4.0
146816,93840,4.0
146816,442,4.5
146816,1371,4.0
146816,4993,4.5
146816,56152,4.5
146816,4995,3.5
146816,81847,3.0
146816,1429,4.5
146816,2001,2.5
146816,1918,2.5
146816,1488,2.0
146816,317,3.5
146816,919,4.0
147118,84152,4.5
147118,81847,4.5
147118,5693,1.0
147118,47610,4.5
147118,435,2.0
147118,42738,4.0
147118,33166,5.0
147118,455,1.0
147118,168,3.0
147118,2692,4.0
147118,2502,3.5
147118,1917,4.0
147118,442,3.5
147118,27706,4.0
147118,86332,4.5
147118,21,3.5
147118,1597,4.0
147118,1422,3.5
147118,426,3.5
147118,594,1.0
147118,481,3.5
147287,338,3.0
147287,1597,3.0
147287,318,5.0
147287,3175,3.0
147287,1907,4.0
147287,551,4.0
147287,261,3.0
147287,2058,4.0
147287,2028,5.0
147287,7445,4.0
147287,6593,3.5
147287,588,4.0
147287,4992,4.0
147287,2841,3.0
147287,899,5.0
147287,2082,3.0
147287,141,4.0
147287,3034,3.0
147287,18,4.0
147287,922,5.0
147287,1093,3.0
147611,546,2.0
147611,27904,3.5
147611,457,3.5
147611,2567,2.5
147611,431,4.0
147611,2502,4.0
147611,4235,3.5
147611,1954,4.0
147611,595,3.5
147611,88744,3.0
147611,31410,3.5
147611,45186,3.5
147611,3683,4.0
147611,500,3.0
147611,5881,4.0
147611,1994,3.5
147611,193,2.0
147611,1701,3.5
147611,1213,3.5
147611,33660,4.0
147611,379,3.0
148981,4643,3.5
148981,349,3.5
148981,2355,3.5
148981,500,4.0
148981,1090,4.0
148981,3479,4.0
148981,2912,4.5
148981,5902,3.5
148981,480,4.0
148981,165,3.5
148981,714,5.0
148981,4975,4.5
148981,8985,4.0
148981,6947,4.0
148981,339,3.5
148981,1285,4.5
148981,2011,3.5
148981,21,3.0
148981,4734,4.0
148981,708,4.0
148981,383,4.0
149101,2761,1.0
149101,914,1.0
149101,1957,3.0
149101,535,4.0
149101,1268,3.0
149101,145,2.0
149101,2186,4.0
149101,186,3.0
149101,2054,1.0
149101,1641,2.0
149101,2109,4.0
149101,616,1.0
149101,260,5.0
149101,2926,1.0
149101,799,3.0
149101,339,3.0
149101,1407,4.0
149101,592,5.0
149101,1911,3.0
149101,2759,3.0
149101,471,3.0
149207,33166,4.0
149207,339,3.5
149207,350,4.0
149207,2297,5.0
149207,349,4.0
149207,8961,3.5
149207,592,4.5
149207,88744,4.0
149207,168,3.5
149207,8874,4.0
149207,1049,4.0
149207,648,5.0
149207,1552,5.0
149207,2321,4.0
149207,8665,4.0
149207,62,4.5
149207,1994,5.0
149207,7347,3.0
149207,344,3.5
149207,81847,3.5
149207,593,5.0
149517,2616,2.5
149517,364,4.0
149517,2288,5.0
149517,1573,3.5
149517,3101,3.0
149517,1884,3.0
149517,428,3.5
149517,77561,3.0
149517,2080,3.0
149517,674,3.5
149517,8873,2.5
149517,2109,3.0
149517,2567,3.0
149517,923,5.0
149517,84152,1.5
149517,1644,3.5
149517,160,2.0
149517,1580,3.5
149517,1372,3.0
149517,628,3.5
149517,96821,2.0
149712,203,2.0
149712,587,1.5
149712,1092,2.0
149712,2993,5.0
149712,33166,2.0
149712,276,1.0
149712,170,2.0
149712,2428,3.0
149712,6537,2.5
149712,7090,3.5
149712,27706,4.0
149712,2463,2.0
149712,2297,1.0
149712,527,3.0
149712,349,3.0
149712,466,1.5
149712,1883,1.0
149712,6934,1.0
149712,2959,4.0
149712,2692,4.0
149712,1772,1.0
150021,2001,4.0
150021,293,4.0
150021,1909,4.0
150021,1245,4.0
150021,2100,2.0
150021,1408,4.0
150021,316,3.5
150021,8464,4.5
150021,1676,4.0
150021,527,5.0
150021,3635,2.5
150021,1722,2.0
150021,2000,4.0
150021,628,4.0
150021,8810,3.5
150021,1271,4.0
150021,145,2.5
150021,1246,4.0
150021,909,4.0
150021,492,4.0
150021,31696,4.5
150168,5060,5.0
150168,493,4.0
150168,590,5.0
150168,714,2.0
150168,272,3.5
150168,537,3.0
150168,905,3.5
150168,3072,4.0
150168,16,5.0
150168,2109,3.0
150168,204,2.0
150168,2108,3.0
150168,599,4.5
150168,1370,5.0
150168,249,5.0
150168,1271,4.0
150168,21,3.0
150168,608,5.0
150168,276,4.0
150168,1393,4.0
150168,288,5.0
150724,2699,3.5
150724,350,4.0
150724,1923,3.0
150724,490,4.0
150724,805,4.0
150724,2300,5.0
150724,2072,4.0
150724,3034,1.5
150724,471,5.0
150724,162,3.0
150724,595,1.0
150724,2791,5.0
150724,4105,3.5
150724,3178,4.0
150724,338,1.5
150724,913,4.0
150724,1591,4.0
150724,21,4.0
150724,2731,2.0
150724,593,5.0
150724,415,1.5
151028,54001,4.0
151028,53953,3.0
151028,2141,3.0
151028,1639,5.0
151028,468,3.0
151028,36529,3.5
151028,27706,3.0
151028,494,3.5
151028,170,2.5
151028,2617,4.0
151028,4643,0.5
151028,1895,2.5
151028,475,4.5
151028,2085,4.0
151028,3489,3.0
151028,24,2.5
151028,1641,4.0
151028,1441,3.0
151028,455,2.5
151028,628,4.0
151028,508,4.5
151100,231,4.5
151100,62,1.0
151100,1278,4.0
151100,2046,3.0
151100,799,3.0
151100,586,3.0
151100,780,2.5
151100,2565,3.0
151100,4734,4.0
151100,587,3.0
151100,1608,3.0
151100,3160,2.0
151100,77561,4.0
151100,6947,4.0
151100,86332,3.5
151100,1779,3.0
151100,2118,3.0
151100,2100,3.0
151100,1882,1.0
151100,380,4.5
151100,1252,4.0
151252,1281,2.0
151252,6936,2.0
151252,4979,4.0
151252,46972,2.5
151252,480,3.0
151252,68954,4.5
151252,30793,3.0
151252,1259,3.0
151252,303,3.0
151252,3160,2.0
151252,435,2.0
151252,54503,4.5
151252,54001,3.5
151252,8368,5.0
151252,441,3.0
151252,24,2.0
151252,909,3.0
151252,2125,4.0
151252,457,4.0
151252,173,1.0
151252,2023,5.0
151312,3081,2.5
151312,3176,4.0
151312,1407,2.0
151312,475,4.5
151312,1911,2.0
151312,1954,5.0
151312,4327,5.0
151312,1089,5.0
151312,168,2.5
151312,185,2.0
151312,912,5.0
151312,2699,2.5
151312,587,3.0
151312,593,5.0
151312,464,1.5
151312,44191,3.5
151312,508,4.0
151312,2011,4.0
151312,19,1.5
151312,1676,2.5
151312,1917,1.0
151923,1688,2.0
151923,8961,4.5
151923,67087,4.0
151923,380,4.0
151923,490,2.5
151923,1285,4.0
151923,4638,3.0
151923,508,4.5
151923,68954,4.5
151923,2692,4.0
151923,1589,5.0
151923,1729,4.0
151923,1552,4.0
151923,223,5.0
151923,31696,1.0
151923,2926,4.0
151923,497,5.0
151923,2006,4.0
151923,81,3.5
151923,4105,4.0
151923,1374,4.0
152170,2064,5.0
152170,2114,5.0
152170,996,3.0
152170,307,5.0
152170,1387,3.0
152170,1405,4.0
152170,2289,5.0
152170,761,1.0
152170,147,4.0
152170,161,4.0
152170,599,5.0
152170,1965,4.0
152170,426,1.0
152170,454,4.0
152170,306,5.0
152170,2959,5.0
152170,327,3.0
152170,1597,2.0
152170,24,2.0
152170,1267,5.0
152170,1391,1.0
152189,249,3.5
152189,112,3.5
152189,1387,4.0
152189,2085,4.0
152189,849,3.0
152189,594,2.5
152189,788,3.0
152189,2770,4.0
152189,5065,2.0
152189,595,3.0
152189,1653,3.5
152189,3556,2.0
152189,55765,2.5
152189,8368,4.5
152189,74458,3.5
152189,1884,3.5
152189,2161,3.5
152189,2124,4.0
152189,1917,2.0
152189,466,3.0
152189,1372,4.0
152198,2291,4.0
152198,8985,4.0
152198,53121,4.0
152198,349,4.0
152198,1882,4.0
152198,19,3.0
152198,1267,4.0
152198,350,4.0
152198,56152,3.0
152198,4995,4.0
152198,1589,4.0
152198,2690,4.0
152198,4558,3.0
152198,1090,4.0
152198,1616,4.0
152198,1909,4.0
152198,163,4.0
152198,2018,4.0
152198,788,3.0
152198,315,3.0
152198,267,4.0
152250,1359,2.0
152250,3635,4.0
152250,69526,0.5
152250,348,4.0
152250,457,4.5
152250,1387,5.0
152250,63876,4.0
152250,500,2.0
152250,4973,4.5
152250,2125,3.0
152250,1393,4.0
152250,1591,1.5
152250,1091,2.0
152250,196,3.0
152250,4105,3.5
152250,2455,4.0
152250,471,4.5
152250,1883,3.5
152250,69,3.0
152250,1089,3.5
152250,1253,4.5
152509,36529,2.5
152509,1968,4.0
152509,48385,3.0
152509,293,4.0
152509,349,3.0
152509,955,4.0
152509,2722,2.5
152509,380,2.5
152509,1266,4.5
152509,3082,1.5
152509,1249,3.5
152509,1377,4.0
152509,909,4.5
152509,175,3.0
152509,3210,3.0
152509,2023,3.5
152509,364,3.5
152509,1918,2.0
152509,19,2.5
152509,905,4.0
152509,940,4.0
152810,33166,4.0
152810,924,3.0
152810,6934,2.0
152810,46578,3.0
152810,260,3.0
152810,540,1.0
152810,1254,3.0
152810,1608,2.0
152810,5,2.0
152810,317,3.0
152810,5991,4.0
152810,2291,3.0
152810,594,1.0
152810,1912,4.0
152810,926,3.0
152810,1586,3.0
152810,2085,3.0
152810,1213,3.0
152810,5481,3.0
152810,909,3.5
152810,800,2.5
153362,3556,4.0
153362,410,3.0
153362,1944,1.0
153362,502,1.5
153362,898,1.0
153362,2605,3.0
153362,2054,2.0
153362,2000,2.0
153362,493,3.0
153362,165,2.0
153362,597,5.0
153362,2731,1.0
153362,3536,3.5
153362,2324,3.0
153362,364,2.0
153362,928,1.0
153362,1587,1.0
153362,21,3.0
153362,2011,3.0
153362,596,3.0
153362,434,2.0
153802,2012,3.0
153802,47099,1.0
153802,1882,2.0
153802,2143,3.5
153802,58559,4.0
153802,1089,5.0
153802,480,3.0
153802,111759,4.5
153802,84152,3.0
153802,546,1.0
153802,225,3.5
153802,379,4.5
153802,293,5.0
153802,1961,3.5
153802,593,4.0
153802,507,4.0
153802,3082,4.0
153802,145,2.5
153802,2054,2.0
153802,2,0.5
153802,595,1.0
154080,527,5.0
154080,296,5.0
154080,4011,4.5
154080,838,4.0
154080,800,5.0
154080,377,4.5
154080,293,4.0
154080,3593,1.0
154080,4886,4.5
154080,380,3.5
154080,4857,5.0
154080,3114,5.0
154080,4973,4.5
154080,8368,5.0
154080,4701,3.5
154080,648,5.0
154080,2302,5.0
154080,24,2.0
154080,4369,3.0
154080,2791,5.0
154080,866,5.0
154703,2455,3.5
154703,339,2.0
154703,2140,2.5
154703,1544,2.0
154703,2926,0.5
154703,1882,2.0
154703,377,3.5
154703,74458,4.0
154703,2012,3.0
154703,662,3.0
154703,7346,3.0
154703,2064,4.0
154703,2447,2.0
154703,923,3.5
154703,81229,3.0
154703,1610,4.0
154703,145,2.5
154703,1552,2.5
154703,1285,3.0
154703,599,2.0
154703,93840,4.0
155392,1271,3.0
155392,926,4.5
155392,562,3.5
155392,2,3.0
155392,1956,3.0
155392,912,5.0
155392,1391,2.0
155392,2671,3.5
155392,3396,4.0
155392,2761,5.0
155392,2291,4.5
155392,3763,4.0
155392,45431,3.0
155392,377,4.5
155392,81229,4.0
155392,141,3.0
155392,88744,3.5
155392,81847,4.0
155392,1917,3.5
155392,1247,4.5
155392,5064,4.0
155963,1059,5.0
155963,900,4.0
155963,507,2.0
155963,2,4.0
155963,1676,3.0
155963,832,2.0
155963,1265,5.0
155963,2300,4.5
155963,5902,4.0
155963,1608,1.0
155963,2011,4.0
155963,2176,4.0
155963,2294,3.0
155963,316,2.0
155963,63876,4.5
155963,111,5.0
155963,2288,5.0
155963,67087,4.0
155963,2648,4.0
155963,953,5.0
155963,1958,3.0
156296,2001,3.0
156296,441,4.0
156296,18,3.5
156296,1405,2.0
156296,1089,5.0
156296,552,2.5
156296,1616,3.0
156296,193,2.0
156296,31685,3.0
156296,41569,2.0
156296,163,4.0
156296,337,3.5
156296,2294,3.5
156296,3146,2.0
156296,40629,3.0
156296,2,2.5
156296,65,2.5
156296,1580,3.5
156296,597,3.5
156296,339,2.0
156296,3578,4.0
156384,2321,3.5
156384,39183,4.5
156384,41569,3.0
156384,342,3.0
156384,1372,3.5
156384,26,3.5
156384,1282,4.0
156384,344,2.5
156384,93840,3.5
156384,1378,3.5
156384,2186,4.0
156384,1873,3.5
156384,2054,2.5
156384,1246,4.5
156384,2501,4.0
156384,7451,3.5
156384,165,3.0
156384,2023,2.5
156384,898,4.5
156384,307,4.5
156384,288,2.0
156637,1997,4.0
156637,2109,4.5
156637,2454,3.5
156637,4344,2.5
156637,4979,4.5
156637,926,3.0
156637,440,3.0
156637,2359,4.5
156637,40819,4.0
156637,541,5.0
156637,194,4.5
156637,308,4.5
156637,236,2.5
156637,1885,4.0
156637,593,4.5
156637,471,3.5
156637,2321,4.5
156637,95,2.5
156637,2010,5.0
156637,2,1.5
156637,594,3.0
157370,84954,4.0
157370,6373,3.0
157370,31658,4.0
157370,314,4.0
157370,858,5.0
157370,1719,5.0
157370,1566,3.0
157370,527,4.0
157370,5971,5.0
157370,2300,5.0
157370,6936,3.0
157370,5902,5.0
157370,441,5.0
157370,56949,2.0
157370,6016,5.0
157370,490,4.0
157370,6440,4.0
157370,1278,5.0
157370,3168,1.0
157370,475,3.0
157370,1672,4.0
157487,56949,3.0
157487,6373,3.5
157487,2297,2.0
157487,2144,4.0
157487,1262,3.5
157487,40815,2.5
157487,318,5.0
157487,316,3.0
157487,543,4.5
157487,337,4.0
157487,2232,4.5
157487,3101,3.0
157487,1562,0.5
157487,379,2.5
157487,1483,3.0
157487,780,3.5
157487,471,2.5
157487,2447,2.5
157487,48780,4.0
157487,33166,3.0
157487,8961,4.5
158396,2108,4.0
158396,260,5.0
158396,3683,3.0
158396,3060,4.0
158396,318,5.0
158396,1278,4.0
158396,257,3.0
158396,2539,2.0
158396,4734,3.0
158396,5060,2.0
158396,4638,3.0
158396,350,3.0
158396,1091,4.0
158396,2617,3.0
158396,1246,5.0
158396,405,1.0
158396,2002,2.0
158396,21,2.0
158396,953,3.0
158396,2990,4.0
158396,1673,3.0
158710,272,4.0
158710,101,3.0
158710,1278,4.0
158710,2046,3.5
158710,899,4.0
158710,596,3.5
158710,838,4.0
158710,2640,5.0
158710,4975,3.0
158710,597,4.0
158710,1580,4.0
158710,3418,3.0
158710,77561,4.0
158710,7451,4.5
158710,85414,4.0
158710,1732,4.0
158710,2139,3.5
158710,2108,4.0
158710,1883,4.0
158710,497,4.0
158710,1257,3.0
159488,818,3.0
159488,225,2.0
159488,553,3.0
159488,2,1.0
159488,3175,2.0
159488,2617,3.0
159488,337,4.0
159488,1921,5.0
159488,2160,4.0
159488,2528,1.0
159488,1573,1.0
159488,500,3.0
159488,1126,2.0
159488,277,2.0
159488,339,3.0
159488,86,1.0
159488,1912,3.0
159488,1610,3.0
159488,1955,1.0
159488,527,4.0
159488,837,3.0
159910,36529,4.5
159910,1049,4.0
159910,6373,2.5
159910,47099,4.5
159910,253,5.0
159910,551,5.0
159910,1267,5.0
159910,1616,4.0
159910,6,5.0
159910,308,4.0
159910,5816,5.0
159910,2297,5.0
159910,616,5.0
159910,1923,5.0
159910,1059,4.0
159910,1591,3.0
159910,74458,4.0
159910,1254,4.0
159910,4975,4.0
159910,922,4.5
159910,802,4.0
159966,2193,2.5
159966,377,4.0
159966,2059,2.5
159966,1272,4.0
159966,2640,3.5
159966,1597,4.0
159966,434,2.0
159966,67255,4.0
159966,1923,4.0
159966,637,2.0
159966,6934,3.0
159966,1968,3.5
159966,2186,4.5
159966,818,2.5
159966,69406,3.5
159966,1387,5.0
159966,153,1.0
159966,1282,3.5
159966,1073,3.0
159966,595,3.5
159966,86332,3.5
160153,248,2.0
160153,913,4.0
160153,364,2.5
160153,3763,3.5
160153,303,4.0
160153,7090,4.5
160153,260,5.0
160153,3476,4.0
160153,33660,2.0
160153,2064,4.0
160153,145,4.0
160153,2082,3.0
160153,2124,3.0
160153,1278,5.0
160153,8914,4.0
160153,175,4.0
160153,1092,3.5
160153,778,3.5
160153,54001,4.5
160153,593,3.0
160153,2470,4.0
160219,750,4.0
160219,89,2.0
160219,2020,3.0
160219,1246,4.0
160219,2100,5.0
160219,926,5.0
160219,307,2.0
160219,265,2.0
160219,364,3.0
160219,1272,3.0
160219,1244,3.0
160219,596,3.0
160219,674,1.0
160219,252,3.0
160219,3034,4.0
160219,3763,3.0
160219,1635,3.0
160219,951,5.0
160219,494,2.0
160219,3114,4.0
160219,222,4.0
161294,586,2.0
161294,11,1.0
161294,5902,5.0
161294,1968,4.0
161294,69406,1.5
161294,780,1.5
161294,5991,2.0
161294,6934,2.0
161294,2018,1.0
161294,2072,1.0
161294,21,5.0
161294,333,3.0
161294,800,5.0
161294,1278,4.0
161294,342,5.0
161294,2124,1.0
161294,922,4.0
161294,54503,3.5
161294,3107,2.0
161294,81847,2.0
161294,45722,3.0
161404,497,3.0
161404,81,4.0
161404,1620,4.0
161404,784,3.0
161404,1694,3.0
161404,616,3.0
161404,248,2.0
161404,222,4.0
161404,317,3.0
161404,866,4.0
161404,780,4.0
161404,454,3.0
161404,492,4.0
161404,196,2.0
161404,2105,1.0
161404,2657,3.0
161404,1259,4.0
161404,647,4.0
161404,348,3.0
161404,2160,4.0
161404,163,4.0
161530,215,3.0
161530,593,4.0
161530,1265,4.0
161530,3578,3.5
161530,111759,4.5
161530,293,4.0
161530,170,3.0
161530,2694,3.0
161530,36529,4.0
161530,44191,3.0
161530,74458,3.5
161530,2791,4.0
161530,2539,3.0
161530,507,4.0
161530,377,2.5
161530,457,3.5
161530,1912,4.0
161530,39446,1.5
161530,3527,3.5
161530,3101,3.0
161530,1894,2.0
162140,3763,3.0
162140,344,0.5
162140,2193,3.0
162140,466,0.5
162140,920,2.5
162140,3060,3.0
162140,2539,3.5
162140,3681,3.5
162140,454,3.0
162140,160,3.0
162140,608,2.0
162140,4148,3.0
162140,7347,1.0
162140,41569,3.0
162140,329,2.5
162140,1247,3.0
162140,1921,1.5
162140,25,4.0
162140,7445,3.0
162140,597,3.5
162140,377,2.0
162505,288,3.0
162505,145,4.0
162505,427,2.0
162505,53953,4.5
162505,466,4.0
162505,1957,2.0
162505,46972,2.5
162505,2395,5.0
162505,5060,5.0
162505,1544,3.0
162505,8874,4.5
162505,426,3.0
162505,1248,4.0
162505,281,4.0
162505,836,3.0
162505,11,5.0
162505,968,4.0
162505,46578,5.0
162505,858,5.0
162505,2020,5.0
162505,3060,3.0
162835,5065,4.0
162835,5,3.5
162835,4025,3.5
162835,69526,3.0
162835,112,2.0
162835,551,4.5
162835,317,3.5
162835,1283,4.0
162835,180,4.0
162835,4351,4.5
162835,6947,3.5
162835,198,3.0
162835,273,3.5
162835,1049,4.5
162835,6620,4.5
162835,500,3.5
162835,3476,4.0
162835,562,4.0
162835,802,4.0
162835,3396,3.0
162835,276,3.0
162935,1552,3.0
162935,2528,3.0
162935,77561,4.0
162935,327,3.0
162935,441,3.0
162935,1610,3.5
162935,4034,4.0
162935,471,4.5
162935,1735,4.0
162935,2567,3.5
162935,2993,2.5
162935,1912,3.0
162935,1259,4.0
162935,194,4.0
162935,5693,4.0
162935,2770,3.5
162935,457,3.0
162935,2005,3.5
162935,65,3.0
162935,1257,4.0
162935,1371,4.0
163575,30793,5.0
163575,30707,3.0
163575,3489,3.5
163575,6537,0.5
163575,339,4.0
163575,5064,5.0
163575,4887,2.5
163575,345,1.0
163575,150,2.0
163575,2108,1.0
163575,2046,2.0
163575,1597,4.0
163575,342,1.0
163575,4728,1.0
163575,31696,3.5
163575,20,1.0
163575,1284,3.5
163575,1092,4.0
163575,333,5.0
163575,524,5.0
163575,379,3.0
164198,68954,4.0
164198,339,3.5
164198,4995,4.0
164198,45186,3.5
164198,953,4.5
164198,1422,3.5
164198,2291,3.5
164198,54503,4.0
164198,2028,4.5
164198,832,4.0
164198,1049,3.5
164198,67087,4.0
164198,5956,3.0
164198,8961,4.0
164198,4639,2.5
164198,1641,3.5
164198,158,3.0
164198,63876,4.5
164198,44191,3.5
164198,162,4.0
164198,2470,3.0
164215,1407,4.0
164215,1091,3.5
164215,537,3.5
164215,2,4.0
164215,2004,4.0
164215,903,4.0
164215,1588,3.5
164215,2989,3.5
164215,8961,4.0
164215,1997,4.0
164215,2302,3.5
164215,2761,4.0
164215,2959,4.5
164215,344,4.0
164215,77561,4.0
164215,95,4.0
164215,2791,4.0
164215,81229,4.0
164215,3396,3.5
164215,1374,4.0
164215,2124,4.0
164656,38061,4.5
164656,2003,3.5
164656,40629,4.0
164656,257,3.0
164656,318,5.0
164656,924,3.5
164656,2762,4.5
164656,333,3.0
164656,1284,4.5
164656,3168,3.5
164656,1254,3.5
164656,1379,3.0
164656,798,3.0
164656,147,3.5
164656,3578,4.0
164656,2080,3.0
164656,322,3.5
164656,1907,3.0
164656,22,4.0
164656,788,2.5
164656,912,5.0
164792,1254,4.0
164792,4025,2.0
164792,1616,1.0
164792,289,2.0
164792,364,4.0
164792,546,1.0
164792,783,2.0
164792,280,1.0
164792,1587,4.0
164792,494,3.0
164792,350,3.0
164792,237,3.0
164792,832,3.0
164792,1777,3.0
164792,4558,2.0
164792,232,3.0
164792,597,2.0
164792,233,3.0
164792,2359,3.0
164792,3033,4.0
164792,543,3.0
165164,786,0.5
165164,3114,4.0
165164,2662,3.5
165164,5064,2.5
165164,364,3.0
165164,8368,3.5
165164,4344,1.0
165164,762,1.0
165164,266,0.5
165164,2072,2.5
165164,337,2.5
165164,6537,1.5
165164,6373,1.0
165164,3396,2.5
165164,339,1.0
165164,19,1.0
165164,588,4.0
165164,1645,2.0
165164,349,3.0
165164,158,1.0
165164,1589,3.0
165352,4232,3.5
165352,799,1.0
165352,6373,0.5
165352,8983,1.0
165352,965,0.5
165352,1968,0.5
165352,193,5.0
165352,4886,2.0
165352,3526,0.5
165352,3489,2.0
165352,175,0.5
165352,3698,0.5
165352,1645,1.0
165352,2355,0.5
165352,186,0.5
165352,4639,0.5
165352,1580,2.5
165352,2324,1.0
165352,3160,2.5
165352,1411,2.0
165352,2088,1.0
166928,348,4.0
166928,2011,3.0
166928,140,3.0
166928,507,3.0
166928,122,2.5
166928,802,3.0
166928,2463,3.0
166928,272,3.5
166928,1719,3.5
166928,2064,4.0
166928,1244,4.0
166928,2297,3.0
166928,3072,4.0
166928,2692,3.0
166928,866,3.0
166928,2770,3.5
166928,44191,2.5
166928,3037,4.0
166928,1377,3.0
166928,500,2.5
166928,31410,3.5
167075,440,3.0
167075,296,3.0
167075,415,2.5
167075,1894,3.0
167075,1967,4.0
167075,8810,3.0
167075,2028,3.5
167075,4701,3.0
167075,380,3.0
